Subcategory,Filename,Image URL,Resolution
Chole Bhature,Chole_Bhature_47.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTn_Z1lnMbb9MCB0-E0OJUlEM1FGT_d8MsT3p4ty7B2wgz0Q8IbB38Y&s=0,50x50
Chole Bhature,Chole_Bhature_48.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRaI3jHQ9i7aBIpxknUkJ6rYL7ViBUwmTY4pQ&s,225x225
Chole Bhature,Chole_Bhature_49.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT-9-oJR9T1SLwPb0mk7PlKtbyH4z84KZG4-A&s,275x183
Chole Bhature,Chole_Bhature_50.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS_1kf5fvWCUtey5OfHcl77Ro6NO9uAXdMovQ&s,183x275
Samosa,Samosa_1.jpg,https://www.google.com/logos/doodles/2025/international-womens-day-2025-6753651837110620.4-shsdrk.png,1150x116
Samosa,Samosa_2.jpg,https://www.google.com/logos/doodles/2025/international-womens-day-2025-6753651837110620.2-sdrk.png,120x44
Samosa,Samosa_3.jpg,https://www.google.com/logos/doodles/2025/international-womens-day-2025-6753651837110620.5-lsg.png,192x192
Samosa,Samosa_4.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT2fy-utiBpUOEb49tI1Gt5QdoXU4fNgDvolJN99GLLEm5jcRH-b_WT0keY&s,46x46
Samosa,Samosa_5.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQL9056djtmYDAcioDUbwP6j04-LqlHHhY69vU9_JmGZXCPHWGc2VM3dTKr&s,46x46
Samosa,Samosa_6.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRqvcpxEh0xuO7sdW0CFh_u1d-eKo4AEGapG-IsQhXs1aVs7vIyUk2bEB7N&s,46x61
Samosa,Samosa_7.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTXEBsuOgg_VwEytKumvlPCUK23r7dzmKoVolZljRr3-OF1Dpbm5oM5XY4K&s,46x61
Samosa,Samosa_8.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQb7EHZoURwa8_L95Sj0iFdHdtNdCF2PE6fOEwgvXB65Qyb8Uo_eYf7kV34&s,69x46
Samosa,Samosa_9.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSF0y6ysjNPwLuMoB0qFfcLQ95bPBQebTgAb4n287CJVnCKpGVfi1eUxLyI&s,82x46
Samosa,Samosa_10.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQw8hJ3OOxMlX9Wf7_6W492JRGvg6xmIwpMq5NDwzaDNJTJww2w04si0BK4&s,46x46
Samosa,Samosa_11.jpg,https://fonts.gstatic.com/s/i/productlogos/googleg/v6/24px.svg,unknown
Samosa,Samosa_12.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS0GkgZxH01POXkXyIMeFxUshgPh_FLAfFEQw&s,259x194
Samosa,Samosa_13.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQMRZGdnGziQdBVxOcQMEP2MFzyyoYjBzfrhw&s,300x168
Samosa,Samosa_14.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSVTIWRWesYcoJRGanMNZdMEQJkd1UkmtUBbw&s,224x224
Samosa,Samosa_15.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTa6UUFBaW1jj0N90rSyfYT3PPMGOZYg0Z1cQ&s,225x225
Samosa,Samosa_16.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcThNvJBahs56WFO3FvFILqZIxXDRXPxuI7tYA&s,259x194
Samosa,Samosa_17.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRyIsYkIW7DWIqv29MXIDbZ7wSgqtZweiJCgQ&s,275x183
Samosa,Samosa_18.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQRyapdiNXKLgVimtiogZtT1DYuFI4hrW2IXQ&s,183x275
Samosa,Samosa_19.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ9i9VMVZ5aMPkxcDwFdidcZqPQJOaLugyMYQ&s,262x192
Samosa,Samosa_20.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSTp1LRlJkV6ONp-kK-LDDVRS9VoE1nlmvFLA&s,300x168
Samosa,Samosa_21.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQMPCFDKUqJrQpswDetx4tzDqMTpXvqLjNtwA&s,259x194
Samosa,Samosa_22.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR-GeC-dXl9UXaAl3Ak0ki-IGxQJCPyu77U6A&s,275x183
Samosa,Samosa_23.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRfwLQUdmQlQUcGbzC7axBF1cRCyZ59BEKDgA&s,225x225
Samosa,Samosa_24.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcReA4ZZTu9W8Mw2NMqhJEAMlZ8w1JZ_hIBzLw&s,283x178
Samosa,Samosa_25.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTgOZYC-iTRXfKBBDEf45YX0zWxJRweQtfV4w&s,225x224
Samosa,Samosa_26.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSNPIZ-JIG6Z4drlomAZA42Y2tOM4QpMnj3cA&s,178x283
Samosa,Samosa_27.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSNcRqpl_VAttio0J9xjpI5YXvT4MgGou5aEA&s,310x163
Samosa,Samosa_28.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSvL0bRBYthd9EzGn5jMXgNEH89q-kCfCVFcQ&s,182x276
Samosa,Samosa_29.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR94V4rpnztQ9DzU_ggwT9HxsUOhCzk8wvVsHvv0gcbaPp-zuZpIQHk&s=0,50x50
Samosa,Samosa_30.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRoFKsThMZLfyeEmJMoK4R1zTIHFL8_7x9V0TD2ejeh9AWv-XkC7lH8&s=0,50x50
Samosa,Samosa_31.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRM171THH5fqAqvAs7EAz5L2HMEhH5mzrNqAAHzCsr1zrlYvgXfrc2t&s=0,50x50
Samosa,Samosa_32.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTvdHahoItPCw-0P3qnBUkq59BFUBqyowDXqw&s,183x275
Samosa,Samosa_33.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQlrcX9vNMHNQLO4gD8e_u03OVUypiMvUaaug&s,188x268
Samosa,Samosa_34.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQGsEv7Q1yaQJvvxfICiCuzGFYxANRYrz8G2g&s,183x275
Samosa,Samosa_35.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRPqgfQrdXVFse9-bu5JgMNOg5km5sGEXr8Rg&s,300x168
Samosa,Samosa_36.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRTqbJO1DvZ5FOuEuuOKxWF-rlmIFxwtQz_Aw&s,281x179
Samosa,Samosa_37.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ7-heTf60UjpCFoMJ7jGp43F-2UQc8dd04AA&s,225x225
Samosa,Samosa_38.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRJtMhMftbFVkXwEh6a1YXrSjo-2ysaWGf9Ww&s,186x271
Samosa,Samosa_39.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTjZ5-ux3rpbzujvqv2hVM5jFBYY4L47Vpy4Q&s,183x275
Samosa,Samosa_40.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQIqr06cDFN-WxJIeyZgU6EeJLjGGgIKEkCPA&s,259x194
Samosa,Samosa_41.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTc35Et09z65BteyadV6Hl3Lj8hIzMTztgV0w&s,249x202
Samosa,Samosa_42.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQSMoa0IOUf4ut6Omd-MZVZb_S_MMQyuJFYbw&s,183x275
Samosa,Samosa_43.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSPGl3q2xDRiRYjgd5WSBrp6NLxOpcSVeQBSw&s,300x168
Samosa,Samosa_44.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRqDo3lnBTKZEI4F7PTiXf0sXjDb_VAJBA8sQ&s,259x194
Samosa,Samosa_45.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR7tWobLcTPda2xtl1UmalxsjMiEvRGZgBu7w&s,299x169
Samosa,Samosa_46.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSnfnUaFSPzOOOwP4bbtbaeGsG6Ry8HKI8DXg&s,183x275
Samosa,Samosa_47.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQswbbErJg8AtgFmj5Bbe2A8tPZV8bEG9wX-Q&s,275x183
Samosa,Samosa_48.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQoGYcAkmWUcfGksp89GZJ1BPW3R3JaRCj6fw&s,300x168
Samosa,Samosa_49.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRvryQo5Smv7F-lz018yyLHHKAliKrFtjkNOw&s,225x225
Samosa,Samosa_50.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4dr2PnZF7iWVCiKWXgrWjPGlaE_Cv-6cRyw&s,159x318
Dosa,Dosa_1.jpg,https://www.google.com/logos/doodles/2025/international-womens-day-2025-6753651837110620.4-shsdrk.png,1150x116
Dosa,Dosa_2.jpg,https://www.google.com/logos/doodles/2025/international-womens-day-2025-6753651837110620.2-sdrk.png,120x44
Dosa,Dosa_3.jpg,https://www.google.com/logos/doodles/2025/international-womens-day-2025-6753651837110620.5-lsg.png,192x192
Dosa,Dosa_4.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQoEXPz8Ghdm8-r_nNduVhYCrt4VlUu4aiNlXB6EiZcSXNNkw7nPCZRXamw&s,46x59
Dosa,Dosa_5.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQf4ld0ySGfufnfOafprZtKMxXZPpARR8ncV8-jrQjWwrVMDMFy_YuloUy2&s,46x69
Dosa,Dosa_6.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS8LpCVdBhp7GRFpFwe3mWPIekYmzcYW9jRgxz_c2dD6Lc4KqeMCJ2ZtPsG&s,80x46
Dosa,Dosa_7.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS2JIiq3ykzK_p9kzZMtMdaAB1roI3ZoxxNnP85mw-TUvdc8KOCgWbi1oXQ&s,69x46
Dosa,Dosa_8.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSAyhep1OCeGj8gVSPVJ2EWNVdUl88_pJrpsTxSKxydF56kL4ApgutzBV0U&s,69x46
Dosa,Dosa_9.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQfga4OuBcc_dxNmYDGJEbHZdAsH1uhm_jkYNZCpktTCFYyP8Rxs7Hab3D1&s,46x46
Dosa,Dosa_10.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTr45XHxrYPAqPiY_KnmiZk9fxMPnmFqvHPu9V1Y9up8NC987nzDYHDq6m0&s,82x46
Dosa,Dosa_11.jpg,https://fonts.gstatic.com/s/i/productlogos/googleg/v6/24px.svg,unknown
Dosa,Dosa_12.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRBSw7UHG2z9PlifzKkb5xzDesOK-K2NT2Now&s,197x256
Dosa,Dosa_13.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQWJ_hgJnw0wR-4usLvVFBmAHXFOOnBjBm8GQ&s,262x192
Dosa,Dosa_14.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTiU9NrykehBPxRS1QS-Q-cx0gMP7lcLTzHDw&s,183x275
Dosa,Dosa_15.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRy3-qhlqo4cRdyf8ptS_fIrYDqLtaG7QpW5w&s,225x225
Dosa,Dosa_16.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQNT6zC5UNejFShQc_3gop2Dkh7K3XVvCOcAA&s,225x225
Dosa,Dosa_17.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSh5UTIvcGPZ2sGb0RV3Mcm-aRazYdSqpFuGQ&s,259x194
Dosa,Dosa_18.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR9_FyMO2fc7NFClMz8mmFMOAwYDG3jhNieRw&s,194x259
Dosa,Dosa_19.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRBfwbbKN4UALq8hS_X62KfFWIukwLfkbGAmA&s,300x168
Dosa,Dosa_20.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR_6SvrTdxKOfiSGbLZFn01r1xw9fgbmoODBQ&s,259x194
Dosa,Dosa_21.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRzDK5F4ZO9hT7bN0jSklFvRt4UwxZ_VNCfPA&s,259x194
Dosa,Dosa_22.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTe5RJkZjmIrntvV9EbPlzd1F6DpyrzoZO7kg&s,286x176
Dosa,Dosa_23.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQWBLM3aFTHyexAoRk4qmMBSbgNfmPAvKQsZA&s,200x252
Dosa,Dosa_24.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQRI-KlSI7gwVyK9u91S7eIRWXEfm9Wp8JfHA&s,201x251
Dosa,Dosa_25.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQi4RJlQ2iDX4b9csubsOI5P_jYMHddIa08sQ&s,299x168
Dosa,Dosa_26.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRuZCXg9V3d57QtGhuCbFVw8M8AJigpQS70PA&s,259x194
Dosa,Dosa_27.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSqqPZJWwZoZ5BatDHcqsIYnM0Vhad94D2wjw&s,300x168
Dosa,Dosa_28.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSStcxtnWnJAgJztz1EXzX9XzCbt3qK39ZVkA&s,183x276
Dosa,Dosa_29.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS60-SPK_imAbETTi-Tq0raGg3l3LoqttN1rQ&s,259x194
Dosa,Dosa_30.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQkcKC-iOOGBYfIvxclGu7iaik4_h-JSwPK9g&s,225x225
Dosa,Dosa_31.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRG58evQ6CTY8acrx4bzL5MViSNhvTyhZaNBg&s,259x194
Dosa,Dosa_32.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSHh6L43DUkwzLG_kgurVcShJeWViCNOh08Aw&s,300x168
Dosa,Dosa_33.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQhlSvoZJ1r4_3XrDB5t-Nmng8H2DgSn4hgN5ZmyMIX&s=0,50x50
Dosa,Dosa_34.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQVjFgjHjMmbl0sRFpD30UcQQNnd_ZnlQrysBNvK0F3xkQbQ0CuqjHu&s=0,50x50
Dosa,Dosa_35.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQiLlxJtra7WShSfsKIC6b3dYzPOKwieqEWIJDSx_UuLAJ0sV7hqkWE&s=0,50x50
Dosa,Dosa_36.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQaILNgElem2XaEUpwkC8XiCdWK2fiFsyo-Hg&s,259x194
Dosa,Dosa_37.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSDFnpoSu9Zs4tSSmptoDuwwwr2D9KYzKhsNw&s,201x251
Dosa,Dosa_38.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSXLc9YOmgI0wxv1JhgAbu31xOQBeSVw8hD8w&s,258x195
Dosa,Dosa_39.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQp4aee94CRaSha6elW4xz6qHw3HNai7rYtwg&s,275x183
Dosa,Dosa_40.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS1dVtk7-t-k8zp8TDneolhk4TRZfCJ4Tcxjw&s,255x198
Dosa,Dosa_41.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS6T7Ko-EnNz6IwW-ZmhtkFVux0Mg5HUnla-w&s,275x183
Dosa,Dosa_42.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS1IWv-GifahMTC8H9rApyqWOzqC_iTmPaJ8g&s,225x225
Dosa,Dosa_43.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTyJz70xQj-1PEWf-B7tjBfaVVtVHporer0SQ&s,275x183
Dosa,Dosa_44.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTWmUbnCV1oSyQvhYFuUPpX58pxhf0vLBcC3g&s,284x177
Dosa,Dosa_45.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ70XR7-RbSSSJG9ce5f2WoAZM9-jKoGA660g&s,275x183
Dosa,Dosa_46.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRPFYX4XjrlHkwyBHxnwJ4OUlQdfTHJnWKEuw&s,300x168
Dosa,Dosa_47.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR4Dq8SG36PT4VjbzIQcZsrnMJ2GoOSroBbAA&s,197x256
Dosa,Dosa_48.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQASePe0rLqZxVvft7sQ0mZXCFBrGaRXK8PHA&s,183x275
Dosa,Dosa_49.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS4L50IO4yj7oVJamhkO-qc7TXtQQe6a-L8sA&s,252x200
Dosa,Dosa_50.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRL__waXmwewrTdTF8S8J4OIi8XZKSVOC1CCw&s,233x216
Idli,Idli_1.jpg,https://www.google.com/logos/doodles/2025/international-womens-day-2025-6753651837110620.4-shsdrk.png,1150x116
Idli,Idli_2.jpg,https://www.google.com/logos/doodles/2025/international-womens-day-2025-6753651837110620.2-sdrk.png,120x44
Idli,Idli_3.jpg,https://www.google.com/logos/doodles/2025/international-womens-day-2025-6753651837110620.5-lsg.png,192x192
Idli,Idli_4.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTnNbv4ASi0iDgiTpFWomUDMPkQEql1AtXIwOTakRh1TChLmAJojfsObykd&s,46x69
Idli,Idli_5.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQHIEQ9uoU5O02bl6Dlj9YNzcBzuIkTHxx19NhCrliKLdMWAKnDD80U1E1p&s,46x69
Idli,Idli_6.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ1I90Sjv2c1-ot7ffStkeb2xpXazT9Zt4TtqIKzu94V7kDy5YXVRooo6Jp&s,46x69
Idli,Idli_7.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4ZOKz-ba8fG1oxaGZb4ldUNSDQW8SAaeiRkoJ3-FwDY8Jk_wzOauU-srB&s,46x64
Idli,Idli_8.jpg,https://fonts.gstatic.com/s/i/productlogos/googleg/v6/24px.svg,unknown
Idli,Idli_9.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQhV-hcFFh7fxzOjPCoTston4-8SDbtOXaTtA&s,224x225
Idli,Idli_10.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTLCbB6rYGHgFW3wcjT6ZOY4WdE4gb2KzjEdA&s,183x275
Idli,Idli_11.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSRm181kYGPbNqshgc5b_DWUU-EeFks8aO8Hw&s,310x163
Idli,Idli_12.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRSsXzmFUHtLCwfr13XQ6ZFupO0AdaVLs9t5Q&s,190x266
Idli,Idli_13.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTjULgF3_AlUuGVphDFjFd4FUgO1buI5XoXvw&s,182x276
Idli,Idli_14.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQmfIVRZh_lH8ZznJ-ZAHvxZiE4JZmGWh3ASg&s,263x191
Idli,Idli_15.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSdWkjEa03OUOBkZqN0Unrth_z4Oi_xBfxFZA&s,239x211
Idli,Idli_16.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ4I20EGL2jTdTIfAMiR3Bi5UQoKmSsPCv-Sg&s,300x168
Idli,Idli_17.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT738MQYwNCQpnyaGro6hQEf6nXliP0TtPUhg&s,183x276
Idli,Idli_18.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS7EyRERJZxksc1uhP44BJb70j7QZ8BNfLO5w&s,340x148
Idli,Idli_19.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRE2AhgFfb2p0wLtOGWHobGGhpmdEIFjh_dvA&s,215x234
Idli,Idli_20.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRJvPZRh2YUEHgFumTmslPDLzDEbumZ0OmehA&s,225x225
Idli,Idli_21.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ23YV0wyb9ujuj2yZK2s5C4kFNGVZS_hLlQA&s,300x168
Idli,Idli_22.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR7D8KZb8zL2I6dipYuDoqNK6w2-0zgpB1cKA&s,194x259
Idli,Idli_23.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR7bcNu6OkdWcDhSpmUI5swGXge2vQhp40qzw&s,225x225
Idli,Idli_24.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSKbYcvZO_FZPXX_7gAmxYo4sGHsaaxHb7iEw&s,183x275
Idli,Idli_25.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSQ6SZB27rTCDNGppJoukt6FJi8vnzhM6CQOQ&s,225x225
Idli,Idli_26.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR2lMONihVw6KkoVGmkeS2ZJNF4RghE6bd45g&s,225x225
Idli,Idli_27.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQTeq8DHIEL4uHkx7PGFKZTA2zqDpd6zX2UYg&s,346x145
Idli,Idli_28.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRgIh_wAkY87wznMjqT4c38CzTh9msp19AJ2Q&s,308x164
Idli,Idli_29.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRl3B66GSibHBUaI3f7ksSJAFxqg0JaTqwAnA&s,183x275
Idli,Idli_30.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQK2KrdfJktXpbXJ2mK9g82maPQX52PCsfT4w&s,225x225
Idli,Idli_31.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRSk0QCVL7eSNLVH8eKR0PahxwPeh5WK2rhFA&s,225x225
Idli,Idli_32.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQiLlxJtra7WShSfsKIC6b3dYzPOKwieqEWIJDSx_UuLAJ0sV7hqkWE&s=0,50x50
Idli,Idli_33.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS1-Mg3xCEsSsL3YQzbzwBMoNvZE77yzJI_P1zZzB12TIEOAsRN203o&s=0,50x50
Idli,Idli_34.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRWwlXH2D0fqUOan0OTGrXrv3h5Vc5gRbv7v5DQMJJQNWipK32l0FWB&s=0,50x50
Idli,Idli_35.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS6T7Ko-EnNz6IwW-ZmhtkFVux0Mg5HUnla-w&s,275x183
Idli,Idli_36.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSJ5hJKpHK7_f0LeHtshzC0e3Os-THWCNabsg&s,183x275
Idli,Idli_37.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTJAXOLSRv6zeBzzLZE0bIPqWDIkS5rLrK9uA&s,219x230
Idli,Idli_38.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ16N4FKfXEbkwZ-TUhqGtQGUg6xwnROipOJA&s,339x149
Idli,Idli_39.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSVOGs-LwVisouV-MSSqLuWHqceOfs50gm5kQ&s,275x183
Idli,Idli_40.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSd6muOTMR4tVxCmijPGh4QAS8gUa51E3vnQQ&s,194x259
Idli,Idli_41.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRAAVedCw7zLdGZX7UaBpRRMLOW22mbbl-BjA&s,252x200
Idli,Idli_42.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ8qsgzj9TGWtVvvDjMHEyv67K6sc7rayYtVQ&s,195x259
Idli,Idli_43.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQbbyTvNWW-pYY7kXwTcRG4N06JPZdN7l4w9Q&s,197x255
Idli,Idli_44.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRdbB_KwiJjVPPSuyLbHw2yCevJ15xfp045sw&s,300x168
Idli,Idli_45.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcROMt8uooyg9VyJjiJZ0qSuFL_SIHpNY5oq-w&s,300x168
Idli,Idli_46.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSK2f4_I5v-pPpQyic5hFfdoBX3PvDQ2tximg&s,183x275
Idli,Idli_47.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRdHHL2rQLdZveh-JcV9e8eyeQVmVM4i37qNA&s,259x194
Idli,Idli_48.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSrflXPvWpB7K3ZV-xvBhDDCTTlGREvMyJgMw&s,197x256
